id,booking_status_pred,Probability
49621,1,0.8686333
49622,0,0.23557337
49623,1,0.80387765
49624,1,0.70997506
49625,1,0.91635025
49626,0,0.0639534
49627,0,0.4826417
49628,0,0.20427176
49629,0,0.20301537
49630,0,0.270529
49631,1,0.79272425
49632,0,0.19623901
49633,0,0.43794602
49634,0,0.19745156
49635,0,0.41848695
49636,0,0.1844804
49637,1,0.830361
49638,1,0.66523135
49639,0,0.43896654
49640,0,2.6467413e-05
49641,1,0.9174848
49642,0,0.0019833106
49643,0,0.17928842
49644,0,0.19211076
49645,0,0.029865045
49646,1,0.9095445
49647,1,0.81055975
49648,1,0.8138747
49649,0,0.11323467
49650,1,0.85158587
49651,0,0.16178833
49652,0,0.15682772
49653,0,0.0686232
49654,1,0.91445994
49655,1,0.8243908
49656,0,0.22219622
49657,0,0.058396358
49658,1,0.7744128
49659,1,0.9232692
49660,0,0.00048794947
49661,0,0.2795736
49662,0,0.0123267975
49663,0,0.39220628
49664,0,0.26985684
49665,1,0.6057991
49666,0,0.19342625
49667,1,0.5657615
49668,1,0.5939797
49669,0,0.0036817924
49670,1,0.51945543
49671,0,0.34746236
49672,0,0.0376409
49673,0,0.18580118
49674,1,0.76843464
49675,1,0.8409559
49676,0,0.43117172
49677,1,0.6536805
49678,0,0.0075055957
49679,1,0.80569655
49680,0,0.43320084
49681,1,0.8546283
49682,0,0.18440643
49683,1,0.58006704
49684,1,0.73673165
49685,0,0.47162578
49686,0,0.2723823
49687,0,0.016022462
49688,0,1.786565e-09
49689,0,0.17356668
49690,1,0.9439941
49691,1,0.9008729
49692,0,0.32801175
49693,1,0.5847336
49694,0,0.30414292
49695,1,0.7116083
49696,0,0.14846091
49697,0,0.031133903
49698,1,0.8778002
49699,0,0.4416959
49700,0,0.2341167
49701,1,0.6016128
49702,0,0.026796803
49703,0,0.18680562
49704,0,0.46207413
49705,0,0.44170606
49706,0,0.22263905
49707,1,0.7013486
49708,0,0.15256168
49709,0,0.22284305
49710,0,0.19800426
49711,0,0.3537715
49712,0,0.16084065
49713,0,0.14228679
49714,0,0.17711127
49715,0,0.41394353
49716,1,0.55690247
49717,0,0.28182223
49718,0,0.48273036
49719,1,0.62527734
49720,0,0.18031555
49721,0,0.17914084
49722,1,0.9037726
49723,0,0.19723417
49724,0,0.09170853
49725,1,0.66881526
49726,0,0.18672709
49727,0,0.058918267
49728,1,0.70870316
49729,1,0.9050535
49730,1,0.6200166
49731,1,0.8540421
49732,0,0.44797832
49733,1,0.587737
49734,1,0.7556139
49735,0,0.31271955
49736,1,0.68753725
49737,0,0.17530097
49738,1,0.5170995
49739,0,0.023907647
49740,0,0.06588347
49741,0,0.110875666
49742,0,0.008451687
49743,1,0.844647
49744,0,0.4646467
49745,0,0.47012708
49746,0,0.13764885
49747,1,0.73873836
49748,1,0.75936216
49749,0,0.14828095
49750,0,0.2827296
49751,0,0.18644677
49752,0,0.17539859
49753,0,0.00150089
49754,1,0.9175311
49755,0,0.2611261
49756,0,0.15196253
49757,1,0.9436019
49758,0,0.19790891
49759,1,0.7709852
49760,1,0.6684338
49761,0,0.069388434
49762,0,0.37311742
49763,0,0.23106177
49764,1,0.9510709
49765,1,0.52873135
49766,1,0.6748358
49767,0,0.18859631
49768,1,0.82359606
49769,0,0.4579917
49770,1,0.91703314
49771,0,0.19230743
49772,0,0.1465361
49773,0,0.010549405
49774,0,0.16406997
49775,0,0.27019602
49776,0,1.212822e-05
49777,0,0.028476078
49778,0,0.35010627
49779,0,0.30717385
49780,1,0.8473484
49781,0,0.019074159
49782,0,0.18389605
49783,1,0.9347152
49784,0,0.4015314
49785,0,0.42195126
49786,1,0.616677
49787,1,0.7558946
49788,0,0.1376322
49789,0,0.24311338
49790,1,0.8306656
49791,0,0.31617278
49792,0,0.06294154
49793,1,0.77843106
49794,0,0.4737564
49795,0,0.05498976
49796,0,0.46022186
49797,1,0.8769223
49798,1,0.51540625
49799,0,0.022837197
49800,0,0.48591918
49801,1,0.80805135
49802,0,7.157958e-05
49803,0,0.045663536
49804,1,0.5226507
49805,0,0.029500473
49806,0,0.20903966
49807,1,0.816852
49808,1,0.92377335
49809,0,0.42017078
49810,0,0.3381845
49811,1,0.9507481
49812,1,0.59099656
49813,1,0.9236813
49814,0,0.16963051
49815,0,0.43500733
49816,0,0.42655835
49817,0,0.01617476
49818,1,0.92934585
49819,1,0.7967393
49820,0,0.20383815
49821,1,0.7438041
49822,1,0.9194449
49823,1,0.9199345
49824,0,0.0034738895
49825,0,0.32067662
49826,0,0.066382736
49827,0,0.22738098
49828,0,0.28937218
49829,0,0.4773463
49830,0,0.45598412
49831,1,0.5106565
49832,0,0.46872133
49833,1,0.5275558
49834,0,0.2562157
49835,1,0.7100731
49836,0,0.0058040344
49837,0,9.213682e-05
49838,0,0.23084265
49839,0,0.23907204
49840,0,0.029368304
49841,0,0.10468335
49842,0,0.04914897
49843,0,0.23195493
49844,0,0.19542442
49845,0,0.27546632
49846,0,0.41161424
49847,1,0.8847564
49848,1,0.9312804
49849,1,0.81086296
49850,0,0.1570976
49851,1,0.84033436
49852,0,0.003127794
49853,0,0.05831432
49854,1,0.6544252
49855,0,0.13170905
49856,0,0.3268721
49857,0,0.37883574
49858,0,0.43868172
49859,1,0.9155539
49860,1,0.60486263
49861,0,0.061732043
49862,0,0.36562008
49863,1,0.7916619
49864,0,0.027417842
49865,0,0.07551743
49866,1,0.87959117
49867,0,0.13414578
49868,1,0.8754103
49869,0,0.08114047
49870,1,0.67176884
49871,0,0.036214072
49872,1,0.7556422
49873,0,0.0061138305
49874,0,0.3329527
49875,1,0.76974446
49876,1,0.5108904
49877,1,0.7856
49878,1,0.61739355
49879,0,0.08531996
49880,0,0.24043761
49881,0,0.18076566
49882,0,0.071402565
49883,0,0.25044557
49884,0,0.18898742
49885,1,0.8149677
49886,0,0.16037025
49887,0,0.0891555
49888,0,0.068600096
49889,0,0.22138228
49890,1,0.86430997
49891,1,0.5904217
49892,0,0.0006806066
49893,1,0.94101083
49894,0,0.13483678
49895,1,0.9546709
49896,0,0.095852606
49897,0,0.3153522
49898,1,0.7514758
49899,0,0.45839062
49900,1,0.8721456
49901,1,0.6806848
49902,0,0.43420237
49903,0,0.21000418
49904,0,0.015194957
49905,1,0.82753634
49906,0,0.085892126
49907,0,0.12389045
49908,1,0.71325284
49909,0,0.22366296
49910,1,0.7666622
49911,0,0.071914494
49912,0,0.0997789
49913,0,0.35982823
49914,0,0.0011474306
49915,0,0.1777387
49916,1,0.58889115
49917,1,0.8205116
49918,1,0.57254356
49919,0,0.041727908
49920,0,0.1767933
49921,0,0.00013276869
49922,0,0.0006546386
49923,0,0.08094698
49924,0,0.2733426
49925,1,0.5931304
49926,0,0.19371808
49927,1,0.91469926
49928,1,0.754964
49929,0,0.0749819
49930,1,0.64517796
49931,0,0.052176725
49932,0,0.21606791
49933,0,0.26948717
49934,0,0.006960927
49935,1,0.8365635
49936,1,0.88370544
49937,0,0.42555425
49938,0,0.38039458
49939,0,0.3135552
49940,0,0.43624407
49941,0,0.2437274
49942,0,0.35463548
49943,1,0.69461447
49944,1,0.67401254
49945,0,0.0032814138
49946,0,0.1810277
49947,1,0.8442634
49948,1,0.69672894
49949,0,0.014302766
49950,0,0.35544154
49951,1,0.54271823
49952,0,0.05375256
49953,0,0.0015333141
49954,0,0.21314396
49955,0,0.10151494
49956,0,0.12015458
49957,0,0.029470904
49958,1,0.8418341
49959,0,0.11260412
49960,1,0.88840646
49961,0,0.088107474
49962,1,0.6996708
49963,0,0.36378935
49964,0,0.1916705
49965,0,0.025911506
49966,0,0.09263932
49967,1,0.6724779
49968,1,0.76798135
49969,0,0.19652292
49970,0,0.039604507
49971,0,0.36126435
49972,0,0.042270094
49973,0,0.045043696
49974,0,0.06948393
49975,1,0.736829
49976,0,0.07163519
49977,1,0.6986769
49978,0,0.10258543
49979,0,0.07283259
49980,1,0.58358526
49981,0,0.014638433
49982,0,0.014850535
49983,1,0.67835706
49984,1,0.5750227
49985,1,0.59385186
49986,0,0.48477015
49987,0,0.4476912
49988,0,0.31247178
49989,0,0.03532031
49990,1,0.9515353
49991,1,0.8340541
49992,0,0.010920076
49993,0,0.403996
49994,1,0.92262155
49995,1,0.7635044
49996,0,0.41726947
49997,0,0.49165493
49998,1,0.6479438
49999,0,0.3487323
50000,1,0.69488186
50001,1,0.761958
50002,1,0.51688004
50003,1,0.7520943
50004,0,0.19942209
50005,1,0.660916
50006,0,0.018265758
50007,0,0.26238063
50008,1,0.78917104
50009,1,0.89344305
50010,0,0.008297926
50011,1,0.61990356
50012,0,0.00034968206
50013,0,0.22228001
50014,0,0.1362938
50015,0,0.26588118
50016,1,0.7296819
50017,0,4.2628482e-08
50018,0,0.1468141
50019,0,0.019927336
50020,0,0.06948629
50021,0,0.42634374
50022,0,0.22047271
50023,0,0.3520746
50024,1,0.8480436
50025,1,0.57587636
50026,0,0.48212263
50027,1,0.92905074
50028,1,0.8142794
50029,0,0.301511
50030,0,0.23830134
50031,0,0.005418662
50032,1,0.76605153
50033,1,0.8458794
50034,1,0.7730123
50035,0,0.24406843
50036,0,0.25534302
50037,1,0.795291
50038,0,0.37822533
50039,0,0.3622889
50040,0,0.38299567
50041,0,0.22193691
50042,1,0.82449955
50043,0,0.4725708
50044,0,0.059857808
50045,0,0.13665439
50046,1,0.7773066
50047,1,0.7632667
50048,0,0.008167753
50049,0,0.40653983
50050,1,0.62730354
50051,0,0.39649162
50052,1,0.53328896
50053,1,0.8209233
50054,1,0.66841185
50055,1,0.89474213
50056,0,0.01954322
50057,0,0.32777297
50058,0,0.44462427
50059,0,0.42584112
50060,0,0.086038716
50061,0,0.0043479316
50062,0,0.025114598
50063,0,0.1057597
50064,0,0.0019228517
50065,1,0.8689564
50066,1,0.93274254
50067,0,0.42986992
50068,0,2.0820235e-07
50069,1,0.5271146
50070,1,0.9077719
50071,0,0.25150567
50072,1,0.92564976
50073,1,0.69749093
50074,0,0.06978945
50075,0,0.023514222
50076,1,0.79921454
50077,1,0.7435924
50078,1,0.9168996
50079,0,0.31675157
50080,0,0.28612626
50081,0,0.19563843
50082,0,0.083297625
50083,0,0.43272448
50084,0,0.03681595
50085,0,0.115510084
50086,0,0.026507186
50087,0,0.46116552
50088,0,0.0044722254
50089,0,0.14207236
50090,0,0.45152497
50091,0,1.12992775e-05
50092,0,0.3917394
50093,0,0.2251087
50094,0,0.0017536884
50095,1,0.6580495
50096,0,0.32820666
50097,0,0.37568125
50098,1,0.9351033
50099,0,0.26578474
50100,0,0.14276408
50101,1,0.84750414
50102,0,0.10341246
50103,1,0.6920059
50104,1,0.5879594
50105,0,0.4090555
50106,0,0.19990927
50107,0,0.3757653
50108,0,0.41620418
50109,1,0.7774598
50110,1,0.84584
50111,0,0.095408894
50112,0,0.09495445
50113,0,0.40169293
50114,0,0.4562285
50115,1,0.74352086
50116,1,0.7520164
50117,0,0.118579045
50118,0,0.2442926
50119,0,0.38157272
50120,0,0.18533005
50121,1,0.58848834
50122,0,0.04204008
50123,1,0.82607704
50124,0,0.02962548
50125,1,0.73548466
50126,0,0.10330279
50127,0,2.9578055e-06
50128,1,0.8675319
50129,0,0.054823164
50130,0,0.4559024
50131,0,0.07487186
50132,0,0.41012323
50133,1,0.834161
50134,0,0.024441306
50135,0,0.42106494
50136,1,0.91567904
50137,0,0.15782145
50138,0,0.08885145
50139,1,0.51575816
50140,1,0.9126966
50141,0,0.32692188
50142,0,0.16589996
50143,0,0.036947228
50144,1,0.5756695
50145,0,0.12755096
50146,1,0.6508842
50147,1,0.82316834
50148,0,0.2042781
50149,0,0.0027534137
50150,1,0.505364
50151,1,0.82139117
50152,0,0.3108283
50153,0,0.07812551
50154,1,0.50924367
50155,0,0.21440284
50156,1,0.85071826
50157,1,0.86138076
50158,0,0.13377474
50159,0,0.0105588455
50160,0,0.07464512
50161,0,0.09833474
50162,0,0.22490408
50163,1,0.795609
50164,0,0.08631282
50165,0,0.43544173
50166,1,0.8021999
50167,1,0.5251888
50168,0,0.006616051
50169,0,0.24033779
50170,0,0.085781835
50171,0,0.21408288
50172,0,0.093081415
50173,0,0.19707009
50174,1,0.93575263
50175,0,0.252904
50176,0,0.0021404375
50177,0,0.355162
50178,0,0.41018614
50179,1,0.58003587
50180,0,0.15188716
50181,0,0.29989627
50182,0,0.061913297
50183,1,0.85723907
50184,1,0.5298598
50185,0,0.48312628
50186,0,0.4303648
50187,1,0.8567061
50188,0,0.13964376
50189,0,2.9959329e-15
50190,0,0.09440489
50191,1,0.5490536
50192,1,0.7103607
50193,0,0.14946944
50194,0,0.33940536
50195,0,0.4078287
50196,1,0.7095624
50197,1,0.80750626
50198,0,0.22137992
50199,1,0.78211915
50200,0,0.060684744
50201,1,0.7466606
50202,1,0.66094977
50203,0,0.3731551
50204,0,0.30147386
50205,0,0.063813336
50206,1,0.82196766
50207,1,0.8790713
50208,0,0.14890935
50209,0,0.42356002
50210,0,0.3543882
50211,0,0.24647157
50212,0,0.19399552
50213,0,0.25066787
50214,0,0.04968675
50215,1,0.8476992
50216,0,0.3124156
50217,0,0.36526343
50218,0,0.40669695
50219,0,0.4297246
50220,1,0.6923301
50221,0,0.31629744
50222,1,0.65546924
50223,0,0.37585947
50224,1,0.66126186
50225,0,0.09471402
50226,0,0.1999026
50227,0,0.23649934
50228,0,0.42505658
50229,1,0.5966269
50230,0,0.17485625
50231,0,1.0819053e-08
50232,1,0.8164172
50233,1,0.90673643
50234,1,0.57397693
50235,1,0.8296231
50236,0,0.09640362
50237,1,0.9038769
50238,0,0.13023885
50239,0,0.13237211
50240,0,0.042817067
50241,1,0.884453
50242,1,0.8539496
50243,1,0.8069731
50244,0,0.047927175
50245,1,0.6317689
50246,1,0.8123159
50247,0,0.37490407
50248,1,0.94016176
50249,0,0.118441045
50250,1,0.7291478
50251,1,0.71276593
50252,0,0.06493682
50253,0,0.011329778
50254,0,0.44151884
50255,0,0.2962017
50256,0,0.3667434
50257,0,0.24829061
50258,1,0.87501615
50259,0,0.43391693
50260,0,0.33168936
50261,0,0.18777668
50262,1,0.8206315
50263,0,0.07594599
50264,0,0.44028607
50265,0,0.21118158
50266,0,0.07211637
50267,1,0.906116
50268,0,0.006305814
50269,0,0.22222313
50270,0,0.31991935
50271,0,0.3086228
50272,0,0.44224626
50273,1,0.9333276
50274,0,0.45937654
50275,1,0.8099762
50276,1,0.6834966
50277,0,0.354186
50278,0,0.01610552
50279,0,0.1898959
50280,0,0.08878858
50281,0,0.008211146
50282,0,0.3371353
50283,1,0.81499106
50284,0,0.14499524
50285,0,0.42632687
50286,0,0.26299846
50287,0,0.40664554
50288,1,0.70798486
50289,0,0.076955095
50290,0,0.40976438
50291,0,0.20361756
50292,0,0.4674953
50293,0,0.10748802
50294,0,0.066360325
50295,0,0.07367048
50296,1,0.6284265
50297,0,0.45906076
50298,1,0.64916426
50299,1,0.8414237
50300,1,0.53058374
50301,1,0.70007885
50302,0,0.1674646
50303,1,0.8223615
50304,0,0.30302942
50305,1,0.7353784
50306,1,0.62210083
50307,0,0.12775321
50308,0,0.2509338
50309,0,0.42541078
50310,0,0.42001203
50311,0,0.089918636
50312,0,0.488476
50313,1,0.83515424
50314,1,0.7653093
50315,0,0.063100666
50316,0,0.35848856
50317,0,0.15871626
50318,0,0.07708095
50319,0,0.13143255
50320,0,0.2236515
50321,0,0.25352865
50322,0,0.007260317
50323,0,0.31393218
50324,0,0.10742691
50325,0,0.39693907
50326,0,0.04579749
50327,0,0.49375486
50328,0,0.11808421
50329,1,0.5450867
50330,1,0.9278322
50331,0,0.4116454
50332,1,0.9279855
50333,0,0.001899625
50334,1,0.70792526
50335,0,0.027521955
50336,0,0.3427828
50337,1,0.71976066
50338,0,0.41756287
50339,1,0.9027133
50340,0,0.16773815
50341,1,0.7679946
50342,0,0.022425072
50343,0,0.34210613
50344,0,0.09394433
50345,0,0.020188583
50346,0,0.29081377
50347,0,0.0105220545
50348,0,0.019531947
50349,1,0.640204
50350,0,0.37806654
50351,0,0.42366147
50352,0,0.33061174
50353,0,0.21127893
50354,0,0.12087409
50355,0,0.27191278
50356,0,0.14793244
50357,1,0.7068343
50358,1,0.8213202
50359,1,0.6914433
50360,0,0.21884422
50361,1,0.784885
50362,0,0.21171175
50363,0,0.36300734
50364,0,0.28085116
50365,1,0.74872005
50366,0,0.2549055
50367,0,0.14367841
50368,1,0.75060457
50369,0,0.067682676
50370,0,0.15698981
50371,0,0.025791302
50372,0,0.18355526
50373,0,0.4866687
50374,0,0.0099163605
50375,1,0.8031213
50376,1,0.6536773
50377,0,0.29931074
50378,0,0.3678081
50379,0,0.34078032
50380,0,0.01516325
50381,1,0.8733481
50382,1,0.8608058
50383,0,0.2113323
50384,1,0.93230945
50385,1,0.6676432
50386,1,0.9178929
50387,1,0.72628385
50388,1,0.93615395
50389,0,0.4237593
50390,0,0.00875539
50391,0,0.083163835
50392,0,0.09744996
50393,1,0.711789
50394,1,0.8235637
50395,0,0.38745397
50396,0,0.21583147
50397,0,0.44653437
50398,0,0.27295575
50399,0,0.3165108
50400,0,0.094527796
50401,0,3.8908723e-18
50402,0,0.12345149
50403,0,0.14062296
50404,0,0.059162643
50405,0,0.20512572
50406,0,0.419477
50407,0,0.24779315
50408,0,0.13509049
50409,0,0.41061231
50410,1,0.800058
50411,0,0.26196778
50412,0,0.47514644
50413,1,0.9091409
50414,0,0.11716741
50415,1,0.8324646
50416,1,0.7825072
50417,0,0.094883844
50418,0,0.000359767
50419,0,0.20633362
50420,0,0.028049456
50421,1,0.9318304
50422,1,0.51644295
50423,0,0.1654844
50424,1,0.7996818
50425,1,0.8234215
50426,0,0.16716762
50427,0,0.14286484
50428,0,0.16047603
50429,0,0.1199161
50430,1,0.51781833
50431,0,0.25460166
50432,1,0.6712594
50433,1,0.8674718
50434,0,0.21122746
50435,0,0.46401682
50436,1,0.88900703
50437,0,0.22936742
50438,0,0.14970934
50439,0,0.22943872
50440,1,0.5609349
50441,0,0.38640836
50442,0,0.0011387435
50443,1,0.6347665
50444,1,0.9255499
50445,1,0.5025964
50446,0,0.3335552
50447,0,0.08158931
50448,0,0.0018802575
50449,1,0.59753036
50450,0,1.16486935e-05
50451,0,0.17232653
50452,0,0.38903087
50453,1,0.80964273
50454,0,0.23832405
50455,1,0.9223527
50456,1,0.54924595
50457,0,0.06840989
50458,1,0.9202918
50459,0,0.23875462
50460,0,0.4210987
50461,0,0.21608093
50462,1,0.71599245
50463,1,0.89515334
50464,0,0.3989593
50465,0,0.035718393
50466,0,0.078818336
50467,0,0.3505222
50468,0,0.20174783
50469,0,0.024166474
50470,0,0.0060536102
50471,0,0.11393103
50472,0,0.02470583
50473,0,0.001955068
50474,1,0.759866
50475,0,0.15619898
50476,0,0.035621725
50477,0,0.02745739
50478,0,0.1950294
50479,1,0.82999456
50480,1,0.8359452
50481,0,0.21520935
50482,1,0.91603565
50483,0,0.42785403
50484,1,0.71912396
50485,0,0.18708019
50486,1,0.5337011
50487,0,0.16279073
50488,0,0.26055902
50489,0,0.14877051
50490,0,0.05789487
50491,1,0.8111974
50492,1,0.7640037
50493,1,0.5511275
50494,1,0.5958973
50495,0,0.23600867
50496,1,0.67497694
50497,1,0.7894232
50498,1,0.79158056
50499,1,0.7076047
50500,1,0.5996446
50501,0,0.2511371
50502,0,0.4194946
50503,1,0.6773687
50504,1,0.80290043
50505,0,0.19143061
50506,0,0.33769676
50507,0,0.47488004
50508,0,0.28853998
50509,0,0.002785141
50510,0,0.32578465
50511,1,0.68898106
50512,0,0.14878917
50513,1,0.8611868
50514,0,0.07591147
50515,0,0.28100717
50516,1,0.6873716
50517,0,0.22951521
50518,0,0.38988706
50519,1,0.81010574
50520,0,0.48063502
50521,1,0.8218789
50522,1,0.9008012
50523,1,0.7279155
50524,0,0.12521136
50525,0,0.04392058
50526,0,0.18721029
50527,0,0.12477422
50528,0,0.41826972
50529,1,0.621093
50530,0,0.28980976
50531,0,0.10537497
50532,0,0.36339676
50533,1,0.9365806
50534,1,0.762563
50535,0,0.22953422
50536,0,0.33110476
50537,0,0.103300385
50538,0,0.23794788
50539,0,0.24082094
50540,0,0.48567724
50541,1,0.8656957
50542,0,0.49484825
50543,0,0.005636965
50544,0,0.09310776
50545,0,0.2335254
50546,1,0.7642168
50547,1,0.7703831
50548,0,0.4039705
50549,0,0.30708686
50550,1,0.8127801
50551,1,0.7246362
50552,1,0.6140785
50553,1,0.55266374
50554,0,0.33205938
50555,1,0.58429104
50556,0,0.21315832
50557,1,0.86711234
50558,1,0.5173067
50559,0,0.16578004
50560,0,0.33168522
50561,0,0.28741038
50562,0,0.4288792
50563,1,0.7668201
50564,0,0.034387168
50565,1,0.8664236
50566,0,0.0048105493
50567,0,0.11495501
50568,0,0.47123644
50569,1,0.91858906
50570,0,0.16339193
50571,1,0.5781054
50572,0,0.067672566
50573,0,0.1632486
50574,1,0.64916205
50575,1,0.5720782
50576,0,0.2911917
50577,0,0.030412855
50578,1,0.80217904
50579,0,0.1562278
50580,0,0.24987407
50581,1,0.7586816
50582,0,0.04209335
50583,1,0.7444984
50584,0,0.0075534405
50585,0,2.7670654e-05
50586,0,0.38055924
50587,1,0.77218276
50588,1,0.94836414
50589,1,0.58072174
50590,0,0.36582172
50591,0,0.3892345
50592,0,0.40602303
50593,0,0.42496344
50594,0,0.19438195
50595,0,0.0038874298
50596,0,0.4824184
50597,0,0.22581798
50598,1,0.5053546
50599,0,0.03191704
50600,0,0.34227985
50601,0,0.07560668
50602,0,0.07751822
50603,1,0.8190876
50604,1,0.7820548
50605,0,0.04475207
50606,1,0.6562691
50607,0,0.18833008
50608,1,0.5737496
50609,1,0.7238088
50610,1,0.8663545
50611,0,0.053867932
50612,1,0.75038016
50613,0,0.44205654
50614,1,0.8414067
50615,0,0.35564095
50616,0,0.44941962
50617,0,0.014525543
50618,0,0.21637958
50619,0,0.00037000544
50620,1,0.7877806
50621,0,0.11311172
50622,0,0.08493534
50623,0,0.07980313
50624,0,0.4480299
50625,0,0.42889398
50626,1,0.8302445
50627,1,0.74004996
50628,0,0.4216072
50629,1,0.80904585
50630,0,0.40248075
50631,0,0.17738308
50632,0,0.4039655
50633,0,0.04822646
50634,0,0.11924477
50635,0,0.3805487
50636,1,0.955945
50637,0,0.059563942
50638,0,0.18959437
50639,0,0.34808868
50640,1,0.8601982
50641,0,0.29145107
50642,0,0.18111768
50643,1,0.59633946
50644,1,0.6622369
50645,1,0.6518697
50646,0,0.081987195
50647,0,0.15238509
50648,0,0.24774337
50649,1,0.6671848
50650,0,0.077995956
50651,1,0.8285777
50652,0,0.3475376
50653,1,0.68292195
50654,0,0.41081676
50655,1,0.8095443
50656,0,0.06879604
50657,1,0.5812977
50658,0,0.061928112
50659,0,0.020950755
50660,0,0.3164136
50661,1,0.80801916
50662,0,0.109404944
50663,0,0.19723085
50664,0,0.40874344
50665,0,0.212786
50666,0,0.13440488
50667,0,0.06668829
50668,0,0.45431513
50669,1,0.5522818
50670,0,0.24514163
50671,0,0.20084456
50672,0,0.18310565
50673,0,0.18663348
50674,0,0.36546463
50675,0,0.01936651
50676,0,0.13608365
50677,0,0.13351896
50678,0,0.28318042
50679,1,0.91846824
50680,1,0.81606776
50681,1,0.9370425
50682,0,0.02175903
50683,1,0.8044218
50684,0,0.0030717934
50685,1,0.8302419
50686,0,0.36549202
50687,1,0.78650653
50688,0,0.49925792
50689,0,0.19899662
50690,0,0.14410825
50691,0,0.17308988
50692,0,0.1862764
50693,0,0.47096848
50694,0,0.19809134
50695,0,0.2658747
50696,0,0.24691679
50697,1,0.69665587
50698,1,0.7643835
50699,0,0.3028959
50700,0,0.085247755
50701,1,0.861543
50702,0,0.18195261
50703,1,0.5208671
50704,0,0.06267639
50705,0,0.45935094
50706,0,0.35354298
50707,0,0.016297063
50708,1,0.73213375
50709,1,0.6780312
50710,1,0.9170264
50711,0,0.13164419
50712,0,0.42751792
50713,1,0.6766481
50714,1,0.829019
50715,0,0.19127263
50716,0,0.47151914
50717,0,0.3949564
50718,0,0.11981701
50719,1,0.87144524
50720,1,0.72470564
50721,0,0.31594723
50722,0,0.18098515
50723,1,0.7999841
50724,0,0.3107352
50725,0,0.35597104
50726,1,0.69904023
50727,1,0.5482518
50728,1,0.72117805
50729,1,0.91736543
50730,1,0.69725543
50731,0,0.013024523
50732,0,0.40722793
50733,1,0.89517397
50734,0,0.018355593
50735,1,0.62591827
50736,0,0.4460197
50737,0,0.07462307
50738,1,0.53656787
50739,1,0.9756106
50740,0,0.3268625
50741,0,0.22866398
50742,0,0.2557495
50743,0,0.4220345
50744,0,0.16831866
50745,0,0.00530185
50746,0,0.32922587
50747,0,0.11267802
50748,0,0.3616252
50749,0,0.29056254
50750,0,0.097044386
50751,1,0.66840696
50752,1,0.6788121
50753,0,0.10871839
50754,0,0.21423717
50755,1,0.75706106
50756,1,0.52495027
50757,1,0.7814608
50758,0,0.090619214
50759,0,0.4750508
50760,0,0.339244
50761,0,0.121902704
50762,0,1.8333715e-20
50763,0,0.1580965
50764,0,0.11508755
50765,1,0.80712783
50766,0,0.418154
50767,0,0.0021743062
50768,0,0.37161452
50769,0,0.038651664
50770,0,0.24777523
50771,0,0.09576688
50772,0,0.026008278
50773,0,0.023502978
50774,0,0.15380396
50775,0,4.9250775e-06
50776,0,4.520912e-06
50777,0,0.38853744
50778,1,0.85937333
50779,0,0.4943216
50780,0,0.07918333
50781,1,0.76436293
50782,0,0.16655529
50783,0,0.14891152
50784,0,0.01616767
50785,0,0.19981402
50786,1,0.5554331
50787,1,0.9410767
50788,1,0.56058824
50789,0,0.22198491
50790,1,0.7816581
50791,0,0.119594686
50792,0,0.26377767
50793,0,0.23703708
50794,1,0.6059146
50795,0,0.41781238
50796,1,0.71440023
50797,0,0.13601418
50798,0,0.15027787
50799,0,0.1259199
50800,0,0.1376706
50801,1,0.8517995
50802,0,0.17743285
50803,0,0.2235962
50804,1,0.773045
50805,0,0.13395192
50806,0,0.2780599
50807,0,0.45564845
50808,0,0.49884173
50809,0,0.1364556
50810,0,0.0027019535
50811,0,0.01866966
50812,0,0.48788768
50813,0,0.21596532
50814,1,0.83874047
50815,0,0.0063845688
50816,0,0.092702575
50817,1,0.93300134
50818,0,0.18889707
50819,0,0.16784987
50820,1,0.524269
50821,1,0.91942656
50822,0,0.15926689
50823,0,0.1337317
50824,1,0.87326777
50825,0,0.4989554
50826,0,0.070316456
50827,0,0.47843933
50828,0,0.47569343
50829,0,0.06633019
50830,0,0.07034701
50831,0,0.0054736338
50832,0,0.22729054
50833,0,0.13713937
50834,0,0.082564816
50835,1,0.9104333
50836,0,0.44238952
50837,1,0.8171859
50838,0,0.07201441
50839,0,0.36197925
50840,1,0.8646382
50841,1,0.72492695
50842,0,0.12648045
50843,1,0.9097113
50844,0,3.294579e-14
50845,0,0.27460012
50846,0,0.07769362
50847,0,0.3313404
50848,0,0.29941824
50849,1,0.5215652
50850,0,0.057397943
50851,1,0.8424401
50852,0,0.11843981
50853,0,0.3579101
50854,0,0.04498453
50855,1,0.9054026
50856,0,0.11957136
50857,1,0.8513376
50858,0,0.08876925
50859,0,0.37868983
50860,1,0.8064268
50861,0,0.47987467
50862,0,0.017579312
50863,0,0.41590297
50864,1,0.5255695
50865,0,0.1858184
50866,1,0.78339815
50867,1,0.57820207
50868,1,0.7903784
50869,1,0.7808692
50870,0,0.4043623
50871,1,0.6115845
50872,1,0.5546271
50873,1,0.5583294
50874,0,0.14869073
50875,0,0.3358089
50876,0,0.16763498
50877,1,0.68663865
50878,0,0.25183496
50879,0,0.1917859
50880,1,0.8475501
50881,1,0.6160444
50882,1,0.7726485
50883,0,0.32841507
50884,0,0.36772084
50885,0,0.15937679
50886,0,0.39739293
50887,1,0.6223352
